parent,children,instances
VP,"('VB', 'ADVP', 'SBAR')",0.0003442577802258331
VP,"('VB', 'ADVP', 'VP')",0.0003442577802258331
VP,"('VB', 'CC', 'VB')",6.885155604516663e-05
VP,"('VB', 'CC', 'VB', ""''"", 'NP', 'PP')",6.885155604516663e-05
VP,"('VB', 'CC', 'VB', 'NP')",0.00048196089231616635
VP,"('VB', 'CC', 'VB', 'NP', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'CC', 'VB', 'NP', 'PP')",0.00013770311209033325
VP,"('VB', 'CC', 'VB', 'NP', 'PP', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'CC', 'VB', 'NP', 'S')",6.885155604516663e-05
VP,"('VB', 'NP')",0.05962544753511429
VP,"('VB', 'NP', ',', 'NP')",6.885155604516663e-05
VP,"('VB', 'NP', ',', 'PP')",0.0004131093362709997
VP,"('VB', 'NP', ',', 'PP', ',', 'S')",6.885155604516663e-05
VP,"('VB', 'NP', ',', 'PP', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', ',', 'S')",0.00048196089231616635
VP,"('VB', 'NP', ',', 'SBAR')",0.000550812448361333
VP,"('VB', 'NP', ',', 'SBAR', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', ':', 'ADVP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'NP', ':', 'PP')",6.885155604516663e-05
VP,"('VB', 'NP', ':', 'S')",6.885155604516663e-05
VP,"('VB', 'NP', 'ADVP')",0.0046130542550261635
VP,"('VB', 'NP', 'ADVP', ',', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', 'ADVP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'NP', 'ADVP', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', 'ADVP', 'ADVP', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', 'ADVP', 'PP')",0.0002754062241806665
VP,"('VB', 'NP', 'NP')",0.0018589920132194987
VP,"('VB', 'NP', 'NP', ',', 'CC', 'NP')",6.885155604516663e-05
VP,"('VB', 'NP', 'NP', ',', 'S')",6.885155604516663e-05
VP,"('VB', 'NP', 'NP', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', 'NP', 'PP', 'PP')",6.885155604516663e-05
VP,"('VB', 'NP', 'NP', 'S')",6.885155604516663e-05
VP,"('VB', 'NP', 'PP')",0.018658771688240153
VP,"('VB', 'NP', 'PP', ',', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', 'PP', ',', 'ADVP', 'PP')",6.885155604516663e-05
VP,"('VB', 'NP', 'PP', ',', 'PP')",0.00020655466813549985
VP,"('VB', 'NP', 'PP', ',', 'PP', ',', 'PP', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'NP', 'PP', ',', 'S')",0.00013770311209033325
VP,"('VB', 'NP', 'PP', ',', 'SBAR')",0.00013770311209033325
VP,"('VB', 'NP', 'PP', ':', 'PP')",6.885155604516663e-05
VP,"('VB', 'NP', 'PP', ':', 'PP', ':', 'S')",6.885155604516663e-05
VP,"('VB', 'NP', 'PP', 'ADVP')",0.0002754062241806665
VP,"('VB', 'NP', 'PP', 'NP')",0.0002754062241806665
VP,"('VB', 'NP', 'PP', 'PP')",0.0015147342329936656
VP,"('VB', 'NP', 'PP', 'PP', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', 'PP', 'S')",0.00020655466813549985
VP,"('VB', 'NP', 'PP', 'SBAR')",0.0006885155604516662
VP,"('VB', 'NP', 'PP', 'SBAR', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'NP', 'PP', '``', 'S')",6.885155604516663e-05
VP,"('VB', 'NP', 'PRN')",6.885155604516663e-05
VP,"('VB', 'NP', 'PRN', 'S')",6.885155604516663e-05
VP,"('VB', 'NP', 'PRT')",0.0003442577802258331
VP,"('VB', 'NP', 'PRT', 'PP')",0.00013770311209033325
VP,"('VB', 'NP', 'PRT', 'PP', 'PP')",6.885155604516663e-05
VP,"('VB', 'NP', 'PRT', 'PP', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'NP', 'S')",0.0017901404571743322
VP,"('VB', 'NP', 'S', ':', 'VP')",6.885155604516663e-05
VP,"('VB', 'NP', 'S', 'PP')",6.885155604516663e-05
VP,"('VB', 'NP', 'SBAR')",0.0026852106857614983
VP,"('VB', 'NP', 'SBAR', 'PRN')",6.885155604516663e-05
VP,"('VB', 'NP', '``', 'S')",6.885155604516663e-05
VP,"('VB', 'NP', '``', 'SBAR')",0.00013770311209033325
VP,"('VB', 'PP')",0.011773616083723492
VP,"('VB', 'PP', ""''"", 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PP', ',', 'NP')",6.885155604516663e-05
VP,"('VB', 'PP', ',', 'PP')",6.885155604516663e-05
VP,"('VB', 'PP', ',', 'PP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PP', ',', 'S')",6.885155604516663e-05
VP,"('VB', 'PP', ':', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PP', 'ADVP')",0.0003442577802258331
VP,"('VB', 'PP', 'ADVP', 'S')",6.885155604516663e-05
VP,"('VB', 'PP', 'NP')",0.00048196089231616635
VP,"('VB', 'PP', 'NP', ',', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'PP', 'NP', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'PP', 'NP', 'S')",6.885155604516663e-05
VP,"('VB', 'PP', 'PP')",0.002340952905535665
VP,"('VB', 'PP', 'PP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PP', 'PP', 'PRN')",6.885155604516663e-05
VP,"('VB', 'PP', 'PP', 'S')",6.885155604516663e-05
VP,"('VB', 'PP', 'S')",0.00020655466813549985
VP,"('VB', 'PP', 'SBAR')",0.0006885155604516662
VP,"('VB', 'PRN', 'CC', 'VB', 'PRN', 'NP', 'PP', 'PP')",6.885155604516663e-05
VP,"('VB', 'PRN', 'CC', 'VBP', 'PRN', 'NP', 'PP', 'PP')",6.885155604516663e-05
VP,"('VB', 'PRN', 'NP')",6.885155604516663e-05
VP,"('VB', 'PRN', 'NP', 'PP')",6.885155604516663e-05
VP,"('VB', 'PRN', 'PP')",6.885155604516663e-05
VP,"('VB', 'PRN', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PRT')",0.0004131093362709997
VP,"('VB', 'PRT', 'ADVP')",6.885155604516663e-05
VP,"('VB', 'PRT', 'ADVP', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PRT', 'NP')",0.0019278435692646654
VP,"('VB', 'PRT', 'NP', ',', 'PP')",6.885155604516663e-05
VP,"('VB', 'PRT', 'NP', 'ADVP')",0.00013770311209033325
VP,"('VB', 'PRT', 'NP', 'PP')",0.00020655466813549985
VP,"('VB', 'PRT', 'NP', 'PP', 'S')",6.885155604516663e-05
VP,"('VB', 'PRT', 'NP', 'S')",0.00013770311209033325
VP,"('VB', 'PRT', 'NP', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PRT', 'NP', '``', 'PP', ',', ""''"")",6.885155604516663e-05
VP,"('VB', 'PRT', 'PP')",0.0006196640044064996
VP,"('VB', 'PRT', 'PP', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PRT', 'S')",0.00013770311209033325
VP,"('VB', 'PRT', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'PRT', 'SBAR', ',', '``', 'SBAR')",6.885155604516663e-05
VP,"('VB', 'RB', 'ADVP', 'VP')",6.885155604516663e-05
VP,"('VB', 'RB', 'VP')",6.885155604516663e-05
VP,"('VB', 'S')",0.01080969429909116
VP,"('VB', 'S', 'ADVP')",0.00013770311209033325
VP,"('VB', 'S', 'NP')",0.00020655466813549985
VP,"('VB', 'S', 'PP')",0.0002754062241806665
VP,"('VB', 'S', 'SBAR')",0.000550812448361333
VP,"('VB', 'SBAR')",0.00488846047920683
VP,"('VB', 'SBAR', 'ADVP')",0.00020655466813549985
VP,"('VB', 'SBAR', 'PP')",6.885155604516663e-05
VP,"('VB', 'SBAR', 'PP', 'PP')",6.885155604516663e-05
VP,"('VB', 'UCP')",0.0002754062241806665
VP,"('VB', 'VP')",0.017832553015698156
VP,"('VB', '``', 'ADVP', ""''"", 'PP')",6.885155604516663e-05
VP,"('VB', '``', 'NP')",0.0003442577802258331
VP,"('VB', '``', 'NP', ""''"", 'PP')",0.00013770311209033325
VP,"('VB', '``', 'NP', ""''"", 'PP', 'SBAR', ',', 'SBAR')",6.885155604516663e-05
VP,"('VB', '``', 'PP', ""''"", 'PP')",6.885155604516663e-05
VP,"('VBD',)",0.0026163591297163314
VP,"('VBD', '', 'NP', '', 'PP')",6.885155604516663e-05
VP,"('VBD', ""''"", 'NP')",6.885155604516663e-05
VP,"('VBD', ',', 'PP', ',', 'NP')",6.885155604516663e-05
VP,"('VBD', ',', 'S')",6.885155604516663e-05
VP,"('VBD', ',', '``', 'NP')",6.885155604516663e-05
VP,"('VBD', ',', '``', 'S')",0.0007573671164968328
VP,"('VBD', ',', '``', 'SQ', '.', ""''"", 'ADVP')",6.885155604516663e-05
VP,"('VBD', ':', 'SBAR')",6.885155604516663e-05
VP,"('VBD', ':', 'VP')",6.885155604516663e-05
VP,"('VBD', ':', '``', 'S')",0.00013770311209033325
VP,"('VBD', 'ADJP')",0.005026163591297163
VP,"('VBD', 'ADJP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'ADJP', ':', 'PP')",6.885155604516663e-05
VP,"('VBD', 'ADJP', 'ADVP')",0.00020655466813549985
VP,"('VBD', 'ADJP', 'PP')",0.0006885155604516662
VP,"('VBD', 'ADJP', 'PP', ',', 'PP')",0.00020655466813549985
VP,"('VBD', 'ADJP', 'PP', ',', 'SBAR')",0.00013770311209033325
VP,"('VBD', 'ADJP', 'PP', 'PP')",0.00020655466813549985
VP,"('VBD', 'ADJP', 'PP', 'PP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'ADJP', 'PP', 'PRN', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'ADJP', 'PP', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'ADJP', 'PRN')",6.885155604516663e-05
VP,"('VBD', 'ADJP', 'SBAR')",0.0002754062241806665
VP,"('VBD', 'ADVP')",0.0015835857890388323
VP,"('VBD', 'ADVP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'ADVP', ',', 'PP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'ADVP', ',', 'PP', ':', 'S')",6.885155604516663e-05
VP,"('VBD', 'ADVP', ',', 'S')",0.00013770311209033325
VP,"('VBD', 'ADVP', 'ADJP')",0.00013770311209033325
VP,"('VBD', 'ADVP', 'ADJP', ',', 'ADVP', 'SBAR', 'PRN')",6.885155604516663e-05
VP,"('VBD', 'ADVP', 'ADVP')",0.00020655466813549985
VP,"('VBD', 'ADVP', 'ADVP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'ADVP', 'ADVP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'ADVP', 'ADVP', 'VP')",6.885155604516663e-05
VP,"('VBD', 'ADVP', 'NP')",0.0003442577802258331
VP,"('VBD', 'ADVP', 'NP', 'ADVP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'ADVP', 'NP', 'PP')",0.00013770311209033325
VP,"('VBD', 'ADVP', 'NP', 'S', 'PRN', 'S')",6.885155604516663e-05
VP,"('VBD', 'ADVP', 'PP')",0.0019278435692646654
VP,"('VBD', 'ADVP', 'PP', ',', 'S')",0.00013770311209033325
VP,"('VBD', 'ADVP', 'PP', 'ADVP')",0.00013770311209033325
VP,"('VBD', 'ADVP', 'PP', 'PP')",0.0002754062241806665
VP,"('VBD', 'ADVP', 'PP', 'S')",0.00013770311209033325
VP,"('VBD', 'ADVP', 'PP', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'ADVP', 'S')",0.00020655466813549985
VP,"('VBD', 'ADVP', 'SBAR')",0.00013770311209033325
VP,"('VBD', 'ADVP', 'VP')",0.0013770311209033324
VP,"('VBD', 'CC', 'VBD', 'NP')",0.00020655466813549985
VP,"('VBD', 'CC', 'VBD', 'NP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'FRAG')",6.885155604516663e-05
VP,"('VBD', 'NP')",0.03277334067749931
VP,"('VBD', 'NP', ',', 'ADVP')",0.00048196089231616635
VP,"('VBD', 'NP', ',', 'ADVP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'NP', ',', 'NP')",0.00013770311209033325
VP,"('VBD', 'NP', ',', 'PP')",0.0008950702285871661
VP,"('VBD', 'NP', ',', 'PP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', ',', 'S')",0.0009639217846323327
VP,"('VBD', 'NP', ',', 'SBAR')",0.0006885155604516662
VP,"('VBD', 'NP', ',', '``', 'S')",0.00013770311209033325
VP,"('VBD', 'NP', 'ADVP')",0.002340952905535665
VP,"('VBD', 'NP', 'ADVP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'ADVP', 'ADVP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'ADVP', 'PP')",0.00013770311209033325
VP,"('VBD', 'NP', 'ADVP', 'PP', ':', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'ADVP', 'PP', 'ADVP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'ADVP', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'ADVP', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'NP', 'ADVP', 'SBAR', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'NP')",0.001996695125309832
VP,"('VBD', 'NP', 'NP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'NP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'NP', ',', 'VP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'NP', 'NP', 'ADVP')",0.0002754062241806665
VP,"('VBD', 'NP', 'NP', 'PP')",0.00048196089231616635
VP,"('VBD', 'NP', 'NP', 'S', ',', 'SBAR', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'NP', 'SBAR')",0.0003442577802258331
VP,"('VBD', 'NP', 'PP')",0.014940787661801156
VP,"('VBD', 'NP', 'PP', ',', 'ADJP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', ',', 'ADVP')",0.00020655466813549985
VP,"('VBD', 'NP', 'PP', ',', 'ADVP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', ',', 'NP')",0.00020655466813549985
VP,"('VBD', 'NP', 'PP', ',', 'NP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', ',', 'PP')",0.0006196640044064996
VP,"('VBD', 'NP', 'PP', ',', 'S')",0.0003442577802258331
VP,"('VBD', 'NP', 'PP', ',', 'S', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', ',', 'SBAR')",0.0002754062241806665
VP,"('VBD', 'NP', 'PP', ':', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'ADVP')",0.0004131093362709997
VP,"('VBD', 'NP', 'PP', 'NP')",0.00020655466813549985
VP,"('VBD', 'NP', 'PP', 'NP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'PP')",0.003098320022032498
VP,"('VBD', 'NP', 'PP', 'PP', ',', 'PP')",0.00020655466813549985
VP,"('VBD', 'NP', 'PP', 'PP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'PP', 'NP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'PP', 'NP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'PP', 'PP')",0.0004131093362709997
VP,"('VBD', 'NP', 'PP', 'PP', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'S')",0.0003442577802258331
VP,"('VBD', 'NP', 'PP', 'S', 'ADVP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'S', 'NP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'SBAR')",0.0006885155604516662
VP,"('VBD', 'NP', 'PP', 'SBAR', ':', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'SBAR', 'ADVP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PP', 'VP')",0.00013770311209033325
VP,"('VBD', 'NP', 'PRN', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PRN', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PRT')",6.885155604516663e-05
VP,"('VBD', 'NP', 'PRT', 'PP')",0.00020655466813549985
VP,"('VBD', 'NP', 'S')",0.0018589920132194987
VP,"('VBD', 'NP', 'S', 'ADVP')",0.00013770311209033325
VP,"('VBD', 'NP', 'S', 'PP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'S', 'PP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'NP', 'S', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'NP', 'SBAR')",0.003098320022032498
VP,"('VBD', 'NP', 'SBAR', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'NP', '``', 'PP')",0.00013770311209033325
VP,"('VBD', 'PP')",0.007573671164968329
VP,"('VBD', 'PP', ',', 'ADVP')",0.0007573671164968328
VP,"('VBD', 'PP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'PP', ',', 'SBAR')",0.0002754062241806665
VP,"('VBD', 'PP', ':', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'ADJP', 'PP', 'S')",6.885155604516663e-05
VP,"('VBD', 'PP', 'ADVP')",0.0003442577802258331
VP,"('VBD', 'PP', 'NP')",0.000550812448361333
VP,"('VBD', 'PP', 'NP', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'NP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'PP', 'NP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'NP', 'PP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'NP', 'S')",0.00020655466813549985
VP,"('VBD', 'PP', 'NP', 'SBAR')",0.00013770311209033325
VP,"('VBD', 'PP', 'PP')",0.0035114293583034975
VP,"('VBD', 'PP', 'PP', ',', 'PP')",0.0003442577802258331
VP,"('VBD', 'PP', 'PP', ',', 'S')",0.0002754062241806665
VP,"('VBD', 'PP', 'PP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'PP', 'PP', 'ADVP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'PP', 'NP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'PP', 'NP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'PP', 'PP')",0.0004131093362709997
VP,"('VBD', 'PP', 'PP', 'PP', 'ADVP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'PP', 'S')",6.885155604516663e-05
VP,"('VBD', 'PP', 'S')",0.000550812448361333
VP,"('VBD', 'PP', 'S', 'NP')",6.885155604516663e-05
VP,"('VBD', 'PP', 'SBAR')",0.0011704764527678325
VP,"('VBD', 'PP', 'VP')",6.885155604516663e-05
VP,"('VBD', 'PRT')",0.00013770311209033325
VP,"('VBD', 'PRT', ""''"", 'SBAR')",6.885155604516663e-05
VP,"('VBD', 'PRT', 'ADVP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PRT', 'NP')",0.0009639217846323327
VP,"('VBD', 'PRT', 'NP', 'PP')",0.000550812448361333
VP,"('VBD', 'PRT', 'NP', 'PP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PRT', 'NP', 'S')",6.885155604516663e-05
VP,"('VBD', 'PRT', 'NP', '``', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PRT', 'PP')",0.00048196089231616635
VP,"('VBD', 'PRT', 'PP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'PRT', 'PP', 'NP')",0.00013770311209033325
VP,"('VBD', 'PRT', 'PP', 'PP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'PRT', 'S')",0.00020655466813549985
VP,"('VBD', 'PRT', 'SBAR')",0.00020655466813549985
VP,"('VBD', 'PRT', 'UCP')",6.885155604516663e-05
VP,"('VBD', 'RB', 'ADJP')",0.0002754062241806665
VP,"('VBD', 'RB', 'ADJP', 'NP', 'S')",6.885155604516663e-05
VP,"('VBD', 'RB', 'ADJP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'RB', 'ADJP', 'SBAR')",0.00013770311209033325
VP,"('VBD', 'RB', 'ADVP')",6.885155604516663e-05
VP,"('VBD', 'RB', 'ADVP', 'VP')",0.000550812448361333
VP,"('VBD', 'RB', 'NP')",0.0004131093362709997
VP,"('VBD', 'RB', 'PRN', 'VP')",6.885155604516663e-05
VP,"('VBD', 'RB', 'S')",6.885155604516663e-05
VP,"('VBD', 'RB', 'VP')",0.00468190581107133
VP,"('VBD', 'RB', '``', 'VP')",6.885155604516663e-05
VP,"('VBD', 'S')",0.015835857890388324
VP,"('VBD', 'S', ',', ""''"", 'S')",6.885155604516663e-05
VP,"('VBD', 'S', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'S', ',', 'S')",0.00013770311209033325
VP,"('VBD', 'S', 'ADVP')",0.00013770311209033325
VP,"('VBD', 'S', 'ADVP', ',', 'FRAG', ',', 'PP')",6.885155604516663e-05
VP,"('VBD', 'S', 'PP')",0.0006885155604516662
VP,"('VBD', 'S', 'PP', ',', 'S')",6.885155604516663e-05
VP,"('VBD', 'S', 'PP', 'NP')",6.885155604516663e-05
VP,"('VBD', 'S', 'PP', 'PP')",6.885155604516663e-05
VP,"('VBD', 'S', 'PP', 'SBAR')",0.00013770311209033325
VP,"('VBD', 'S', 'S')",6.885155604516663e-05
VP,"('VBD', 'S', 'SBAR')",0.0002754062241806665
VP,"('VBD', 'SBAR')",0.0443404020930873
VP,"('VBD', 'SBAR', ',', 'PP')",0.0002754062241806665
VP,"('VBD', 'SBAR', ',', 'S')",0.00020655466813549985
VP,"('VBD', 'SBAR', ',', 'SBAR')",0.00020655466813549985
VP,"('VBD', 'SBAR', 'ADVP')",0.0003442577802258331
VP,"('VBD', 'SBAR', 'NP')",0.00020655466813549985
VP,"('VBD', 'SBAR', 'PP')",0.0003442577802258331
VP,"('VBD', 'SBARQ')",6.885155604516663e-05
VP,"('VBD', 'VP')",0.02485541173230515
VP,"('VBD', '``', 'ADJP')",0.00013770311209033325
VP,"('VBD', '``', 'ADJP', ""''"")",6.885155604516663e-05
VP,"('VBD', '``', 'ADJP', ""''"", 'SBAR')",6.885155604516663e-05
VP,"('VBD', '``', 'NP')",6.885155604516663e-05
VP,"('VBD', '``', 'VP')",6.885155604516663e-05
VP,"('VBG',)",0.002203249793445332
VP,"('VBG', ',', 'VBG', 'CC', 'VBG', 'NP')",6.885155604516663e-05
VP,"('VBG', ',', '``', 'S')",0.0002754062241806665
VP,"('VBG', ':', '``', 'S')",0.00013770311209033325
VP,"('VBG', 'ADJP')",0.0006885155604516662
VP,"('VBG', 'ADJP', ':', 'S')",6.885155604516663e-05
VP,"('VBG', 'ADJP', 'SBAR')",6.885155604516663e-05
VP,"('VBG', 'ADVP')",0.0008262186725419994
VP,"('VBG', 'ADVP', ',', 'FRAG')",6.885155604516663e-05
VP,"('VBG', 'ADVP', ':', 'SBAR')",6.885155604516663e-05
VP,"('VBG', 'ADVP', 'ADVP')",6.885155604516663e-05
VP,"('VBG', 'ADVP', 'ADVP', 'S')",6.885155604516663e-05
VP,"('VBG', 'ADVP', 'NP')",0.00020655466813549985
VP,"('VBG', 'ADVP', 'PP')",0.0009639217846323327
VP,"('VBG', 'ADVP', 'S')",0.00013770311209033325
VP,"('VBG', 'ADVP', 'SBAR')",0.00013770311209033325
VP,"('VBG', 'ADVP', 'VP')",0.00013770311209033325
VP,"('VBG', 'CC', 'VBG', 'NP')",0.000550812448361333
VP,"('VBG', 'CC', 'VBG', 'NP', 'SBAR')",6.885155604516663e-05
VP,"('VBG', 'CC', 'VBG', 'PRN', 'PP')",6.885155604516663e-05
VP,"('VBG', 'CC', 'VBG', 'S')",6.885155604516663e-05
VP,"('VBG', 'NP')",0.027058661525750483
VP,"('VBG', 'NP', ""''"", 'PP')",6.885155604516663e-05
VP,"('VBG', 'NP', ',', 'ADVP')",6.885155604516663e-05
VP,"('VBG', 'NP', ',', 'NP')",6.885155604516663e-05
VP,"('VBG', 'NP', ',', 'PP')",0.00013770311209033325
VP,"('VBG', 'NP', ',', 'S')",0.00020655466813549985
VP,"('VBG', 'NP', ':', 'S')",0.00013770311209033325
VP,"('VBG', 'NP', 'ADVP')",0.0008262186725419994
VP,"('VBG', 'NP', 'ADVP', 'PP')",0.00013770311209033325
VP,"('VBG', 'NP', 'ADVP', 'PP', 'SBAR')",6.885155604516663e-05
VP,"('VBG', 'NP', 'ADVP', 'S')",6.885155604516663e-05
VP,"('VBG', 'NP', 'ADVP', 'SBAR')",0.00013770311209033325
VP,"('VBG', 'NP', 'NP')",0.0010327733406774993
VP,"('VBG', 'NP', 'NP', 'PP')",0.00020655466813549985
VP,"('VBG', 'NP', 'NP', 'SBAR')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PP')",0.008881850729826495
VP,"('VBG', 'NP', 'PP', ',', 'PP')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PP', ',', 'S')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PP', ',', 'SBAR')",0.00013770311209033325
VP,"('VBG', 'NP', 'PP', 'PP')",0.0009639217846323327
VP,"('VBG', 'NP', 'PP', 'PP', 'NP')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PP', 'PP', 'PP')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PP', 'PRN')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PP', 'S')",0.00020655466813549985
VP,"('VBG', 'NP', 'PP', 'SBAR')",0.00020655466813549985
VP,"('VBG', 'NP', 'PP', 'VP')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PRN', 'PP')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PRT')",6.885155604516663e-05
VP,"('VBG', 'NP', 'PRT', 'PP')",0.00013770311209033325
VP,"('VBG', 'NP', 'S')",0.0010327733406774993
VP,"('VBG', 'NP', 'SBAR')",0.0007573671164968328
VP,"('VBG', 'PP')",0.007367116496832828
VP,"('VBG', 'PP', ',', 'ADVP', ',', 'NP', 'PP')",6.885155604516663e-05
VP,"('VBG', 'PP', ',', 'PP')",6.885155604516663e-05
VP,"('VBG', 'PP', ',', 'PP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VBG', 'PP', ',', 'S')",0.00020655466813549985
VP,"('VBG', 'PP', ',', 'SBAR')",6.885155604516663e-05
VP,"('VBG', 'PP', ',', 'VP')",6.885155604516663e-05
VP,"('VBG', 'PP', 'ADVP')",0.0002754062241806665
VP,"('VBG', 'PP', 'NP')",0.00013770311209033325
VP,"('VBG', 'PP', 'PP')",0.0008950702285871661
VP,"('VBG', 'PP', 'PP', 'PP')",6.885155604516663e-05
VP,"('VBG', 'PP', 'S')",0.0002754062241806665
VP,"('VBG', 'PP', 'SBAR')",0.0002754062241806665
VP,"('VBG', 'PP', 'UCP')",6.885155604516663e-05
VP,"('VBG', 'PRN', 'NP')",6.885155604516663e-05
VP,"('VBG', 'PRN', 'S')",6.885155604516663e-05
VP,"('VBG', 'PRN', 'SBAR')",6.885155604516663e-05
VP,"('VBG', 'PRT')",0.0003442577802258331
